"id","name","region","country","latitude","longitude","ranking","ranking_out_of","rating","num_reviews","photo_count","amenities","brand","awards","price_level"
317574,"Amar Sina Boutique Village","Red Sea and Sinai","Egypt",27.869843,34.3096,153,279,3.5,1098,1163,"Pool,Internet,Paid Wifi,Paid Internet,Restaurant,Shuttle Bus Service,Bar/Lounge,Airport transportation,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Family Rooms,Smoking rooms available,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Sauna,Arabic,24-Hour Front Desk,Nightclub / DJ,Russian,Sun Loungers / Beach Chairs,Sun Umbrellas,Breakfast Available","","","$"
317622,"Sun Beach Resort","South Aegean","Dodecanese",36.423195,28.152828,14,43,4.0,1522,1456,"Free parking,Pool,Fitness center,Beachfront,Restaurant,Wifi,Wheelchair access,Kids Activities,Room service,Bar/Lounge,Suites,Dry Cleaning,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Accessible rooms,Microwave,Refrigerator in room,Breakfast Buffet,Poolside Bar,Private Balcony,Outdoor pool,Breakfast Available,Facilities for Disabled Guests,Housekeeping,Kids Club,Baggage Storage,Bath / Shower,Billiards,Blackout Curtains,Car Hire,Convenience Store,Desk,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Free Public Parking Nearby,24-Hour Front Desk,Full Body Massage,Game Room,Greek,Ironing Service,Kid-Friendly Buffet,Kids' Outdoor Play Equipment,Massage,Pool / Beach Towels,Salon,Shops,Snack Bar,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Swedish,Taxi Service,Telephone,Kitchenette,Meeting rooms,Family Rooms,Conference Facilities,Safe,Kids pool,Aerobics,Archery,Bicycle Rental,Books, DVDs, Music for Children,Cable / Satellite TV,Children's Television Networks,Children's Playground,Coffee Shop,Coffee / Tea Maker,Currency Exchange,Darts,Electric Kettle,Foot Massage,Complimentary Toiletries,French,Gift Shop,Hair Dryer,Head Massage,Highchairs Available,Interconnected room(s) available,Kids' Meals,Kitchenware,Manicure,Mountain View,Neck Massage,Pedicure,Pool View,Radio,Sofa,Sofa Bed,Soundproof Rooms,Special Diet Menus,Swimming Pool Toys,Table Tennis,Tile / Marble Floor,Video Game Console,Wardrobe / Closet,Beach Access","","Travelers Choice 2023,Travelers Choice 2022","$$"
319706,"Capitol Hotel","Emirate of Dubai","United Arab Emirates",25.242044,55.27509,643,982,3.0,158,91,"Pool,Internet,Suites,Bar/Lounge,Public Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Fitness center,Laundry Service,Air conditioning,Conference Facilities,Rooftop Bar,Flatscreen TV,Shuttle Bus Service,Room service,Free Internet,Free parking,Wheelchair access,Restaurant,Spa,Airport transportation,Wifi,Hot Tub,Non-smoking rooms,Business center,Concierge,Banquet Room,Multilingual Staff,Smoking rooms available,Refrigerator in room,Minibar,Safe,Rooftop Pool,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Outdoor pool,Breakfast Available,Parking,Housekeeping,Sauna,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,Bidet,Billiards,Blackout Curtains,Bottled Water,Breakfast in the Room,Cable / Satellite TV,Car Hire,24-Hour Check-in,Clothes Rack,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Darts,Desk,Dining Area,Doorperson,Electric Kettle,English,Entertainment Staff,Evening Entertainment,Filipino,First Aid Kit,Fitness / Spa Locker Rooms,Foot Massage,Complimentary Instant Cofffee,Complimentary Toiletries,Free Wifi in the Business Center,24-Hour Front Desk,Full Body Massage,Gift Shop,Hair Dryer,Hand Massage,Happy Hour,Head Massage,Hindi,Ironing Service,Kid-Friendly Buffet,Massage,Neck Massage,Newspaper,Nightclub / DJ,Outdoor Dining Area,Personal Trainer,Pool / Beach Towels,Private Bathrooms,Paid Public Parking Nearby,Salon,Seating Area,24-Hour Security,Secured Parking,Separate Dining Area,Separate Living Room,Snack Bar,Sofa,Street Parking,Sun Loungers / Beach Chairs,Sun Terrace,Taxi Service,Telephone,Urdu,Valet Parking,Wake Up Service / Alarm Clock,Wardrobe / Closet,Wine / Champagne,Photo Copier / Fax In Business Center","","","$$"
3247112,"Trianta Hotel Apartments","South Aegean","Dodecanese",36.41583,28.157166,1,31,4.5,264,191,"Pool,Internet,Free Internet,Free parking,Bar/Lounge,Kitchenette,Wifi,Free Wifi,Non-smoking rooms,Air conditioning,Family Rooms,Refrigerator in room,Safe,Outdoor pool,Billiards,English,Free Public Parking Nearby,Greek,Kitchenware,Shared Lounge / TV Area,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Flatscreen TV,Car Hire,Game Room,Ironing Service,Snack Bar,Special Diet Menus,Beach Access","","","$$$"
324797,"Domina Coral Bay Resort , Diving , SPA & Casino","Red Sea and Sinai","Egypt",27.929867,34.36493,78,279,4.0,10097,13614,"Pool,Room service,Restaurant,Fitness center,Wheelchair access,Kids Activities,Beachfront,Bar/Lounge,Beach Access,Internet,Shuttle Bus Service,Free Internet,Suites,Free parking,Spa,Casino,Public Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Laundry Service,Concierge,Banquet Room,Air conditioning,Multilingual Staff,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Safe,Swimup Bar,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Adult pool,Outdoor pool,Private Beaches,Free airport transportation,Free Shuttle or Taxi Services,Housekeeping,Kids Club,Sauna,Arabic,ATM On Site,Baggage Storage,Bath / Shower,Bathrobes,BBQ Facilities,Bottled Water,Breakfast in the Room,Bridal Suite,Car Hire,24-Hour Check-in,Coffee / Tea Maker,Convenience Store,Currency Exchange,Darts,Diving,English,Entertainment Staff,Evening Entertainment,Facial Treatments,Fitness Classes,Fitness / Spa Locker Rooms,Free Private Parking Nearby,Complimentary Toiletries,French,24-Hour Front Desk,German,Gift Shop,Hair Dryer,Hammam,Indoor Play Area for Children,Interconnected room(s) available,Ironing Service,Italian,Karaoke,Kids' Outdoor Play Equipment,Massage,Nightclub / DJ,Pool / Beach Towels,Pool with View,Russian,Salon,24-Hour Security,Secured Parking,Shops,Snack Bar,Snorkeling,Steam Room,Sun Loungers / Beach Chairs,Sun Umbrellas,Table Tennis,Taxi Service,Telephone,Wifi,Family Rooms,Kids pool,Bidet,Body Wrap,Express Check-in / Check-out,Children's Playground,Couples Massage,Electric Kettle,Foot Massage,Free Wifi in the Business Center,Full Body Massage,Hand Massage,Happy Hour,Head Massage,Infirmary,Landmark View,Laptop Safe,Manicure,Neck Massage,Open-air Bath,Outdoor Dining Area,Pedicure,Personal Trainer,Pool View,Private Bathrooms,Saltwater Pool,Separate Living Room,Sofa,Sofa Bed,Sun Deck,Wardrobe / Closet,Water Sport Equipment Rentals,Waxing Services,Yoga Classes","Domina Home","","$"
3249050,"Elite Byblos Hotel","Emirate of Dubai","United Arab Emirates",25.113811,55.20017,347,982,4.5,1821,1029,"Bar/Lounge,Pool,Internet,Free Internet,Free parking,Free Wifi,Shuttle Bus Service,Suites,Room service,Wheelchair access,Restaurant,Spa,Airport transportation,Wifi,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Safe,Rooftop Bar,Rooftop Pool,Heated pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Butler Service,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Arabic,Baggage Storage,Bath / Shower,Blackout Curtains,Bottled Water,Car Hire,24-Hour Check-in,Desk,Doorperson,English,Filipino,Fitness / Spa Locker Rooms,Complimentary Toiletries,24-Hour Front Desk,Hindi,Ironing Service,24-Hour Security,Taxi Service,Public Wifi,Sauna,ATM On Site,Bathrobes,Bidet,Billiards,Breakfast in the Room,Cable / Satellite TV,Children's Television Networks,Clothes Rack,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Couples Massage,Currency Exchange,Dining Area,Electric Kettle,Entertainment Staff,Evening Entertainment,Executive Lounge Access,Facial Treatments,First Aid Kit,Foot Massage,Complimentary Instant Cofffee,Free Wifi in the Business Center,Full Body Massage,Gift Shop,Hair Dryer,Hammam,Hand Massage,Happy Hour,Head Massage,Highchairs Available,Indoor Play Area for Children,Interconnected room(s) available,Iron,Kid-Friendly Buffet,Laptop Safe,Makeup Services,Manicure,Massage,Massage Chair,Neck Massage,Newspaper,Nightclub / DJ,Outdoor Dining Area,Outdoor Furniture,Pedicure,Personal Trainer,Pool / Beach Towels,Pool with View,Private Bathrooms,Paid Public Parking Nearby,Russian,Salon,Seating Area,Secured Parking,Separate Dining Area,Separate Living Room,Shoeshine,Shops,Snack Bar,Sofa,Steam Room,Street Parking,Sun Loungers / Beach Chairs,Sun Terrace,Telephone,Urdu,Valet Parking,Wake Up Service / Alarm Clock,Wardrobe / Closet,Waxing Services,Wine / Champagne,Photo Copier / Fax In Business Center","","Travelers Choice 2023,Travelers Choice 2022","$$"
3291088,"Citadines Metro Central Apartments","Emirate of Dubai","United Arab Emirates",25.099396,55.173405,1,766,4.5,1047,764,"Pool,Free parking,Internet,Free Internet,Free Wifi,Wheelchair access,Restaurant,Kitchenette,Spa,Airport transportation,Wifi,Dry Cleaning,Meeting rooms,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Microwave,Refrigerator in room,Safe,Rooftop Pool,Flatscreen TV,Breakfast Buffet,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,24-Hour Check-in,Doorperson,English,Filipino,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Hindi,Iron,Ironing Service,Seating Area,24-Hour Security,Shoeshine,Soundproof Rooms,Taxi Service,Telephone,Wake Up Service / Alarm Clock,Smoking rooms available,Clothes Rack,Dining Area,First Aid Kit,Highchairs Available,Private Bathrooms,Separate Dining Area,Separate Living Room,Sofa,Tile / Marble Floor,Urdu,Vending Machine,Wardrobe / Closet","Citadines Apart hotel","Travelers Choice 2023,Travelers Choice 2022","$$"
3297630,"JA Ocean View Hotel","Emirate of Dubai","United Arab Emirates",25.073559,55.130222,252,982,4.5,9788,5479,"Beachfront,Pool,Free parking,Non-smoking rooms,Internet,Kids Activities,Shuttle Bus Service,Suites,Room service,Free Internet,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Wifi,Free Wifi,Dry Cleaning,Meeting rooms,Business center,Fitness center,Laundry Service,Concierge,Banquet Room,Air conditioning,Family Rooms,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Babysitting,Non-smoking hotel,Safe,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Infinity Pool,Outdoor pool,Breakfast Available,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Housekeeping,Kids Club,Sauna,Arabic,Baggage Storage,Car Hire,Currency Exchange,Doorperson,English,Facial Treatments,Filipino,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,French,24-Hour Front Desk,Head Massage,Hindi,Ironing Service,Massage,Pool / Beach Towels,Pool with View,Salon,24-Hour Security,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Taxi Service,VIP Room Facilities,Couples Massage,Full Body Massage,Beach Access","JA Resorts & Hotels","Travelers Choice 2023","$$$"
3333926,"Room Mate Pau","Catalonia","Spain",41.387794,2.17173,38,553,4.5,1622,1060,"Internet,Free Internet,Free Wifi,Non-smoking rooms,Suites,Room service,Wheelchair access,Pets Allowed,Wifi,Dry Cleaning,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Accessible rooms,Refrigerator in room,Minibar,Non-smoking hotel,Safe,Flatscreen TV,Breakfast Buffet,Private Balcony,Parking,Facilities for Disabled Guests,Baggage Storage,Blackout Curtains,Catalan,Coffee / Tea Maker,Complimentary Tea,English,Complimentary Instant Cofffee,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Ironing Service,Italian,Kid-Friendly Buffet,24-Hour Security,Soundproof Rooms,Spanish,Taxi Service,Telephone,Public Wifi,Desk,French,German,Newspaper,Outdoor Furniture,Wake Up Service / Alarm Clock","","Travelers Choice 2023","$$"
3333932,"Saffron Hotel","Emirate of Dubai","United Arab Emirates",25.26132,55.325413,612,982,3.0,114,49,"Room service,Restaurant,Wifi,Paid Wifi,Air conditioning,Breakfast Buffet,Internet,Airport transportation,Public Wifi,Free Wifi,Dry Cleaning,Hot Tub,Non-smoking rooms,Business center,Laundry Service,Concierge,Family Rooms,Smoking rooms available,Refrigerator in room,Non-smoking hotel,Safe,Parking,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Breakfast in the Room,Car Hire,Express Check-in / Check-out,Coffee Shop,Coffee / Tea Maker,Convenience Store,Currency Exchange,Desk,English,24-Hour Front Desk,Gift Shop,Hair Dryer,Hindi,Iron,Ironing Service,Newspaper,Paid Private Parking On-site,Salon,24-Hour Security,Secured Parking,Shops,Special Diet Menus,Telephone,Urdu,Wake Up Service / Alarm Clock","Saffron","","$"
3339621,"Boutique 5 Hotel & Spa","South Aegean","Dodecanese",36.058907,27.98086,3,16,5.0,788,903,"Internet,Free Internet,Wifi,Free Wifi,Pool,Beachfront,Suites,Room service,Free parking,Wheelchair access,Restaurant,Bar/Lounge,Spa,Airport transportation,Public Wifi,Breakfast included,Dry Cleaning,Meeting rooms,Hot Tub,Non-smoking rooms,Tennis Court,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Accessible rooms,Refrigerator in room,Minibar,Conference Facilities,Safe,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Private Balcony,Indoor pool,Infinity Pool,Outdoor pool,Private Beaches,Private Pools,Sauna,Adults Only,Baggage Storage,Bath / Shower,Bathrobes,Breakfast in the Room,Car Hire,Coffee / Tea Maker,Couples Massage,Desk,English,Facial Treatments,Fitness / Spa Locker Rooms,Foot Massage,24-Hour Front Desk,Full Body Massage,German,Greek,Hair Dryer,Head Massage,Ironing Service,Laptop Safe,Massage,Pool / Beach Towels,Pool with View,Salon,Steam Room,Sun Loungers / Beach Chairs,Sun Terrace,Sun Umbrellas,Taxi Service,Breakfast Available,Cable / Satellite TV,French,Hammam,Italian,Makeup Services,Manicure,Outdoor Dining Area,Pedicure,Russian,Beach Access","H Hotel Collection","Travelers Choice Best of the Best 2023,Travelers Choice 2023,Travelers Choice 2022","$$$"
3397043,"Volley Hotel Izmir","Turkish Aegean Coast","Turkiye",38.434063,27.148064,120,218,3.0,146,93,"Pool,Internet,Free Internet,Restaurant,Free Wifi,Suites,Bar/Lounge,Meeting rooms,Air conditioning,Refrigerator in room,Minibar,Flatscreen TV,Room service,Wifi,Dry Cleaning,Non-smoking rooms,Laundry Service,Family Rooms,Smoking rooms available,Safe,Rooftop Pool,Housekeeping,Baggage Storage,Bath / Shower,Bicycle Rental,Breakfast in the Room,Car Hire,Express Check-in / Check-out,Children's Television Networks,Clothes Rack,Currency Exchange,Dutch,English,Extra Long Beds,Complimentary Toiletries,24-Hour Front Desk,German,Hair Dryer,Iron,Ironing Service,Newspaper,Private Check-in / Check-out,Seating Area,Snack Bar,Soundproof Rooms,Sun Terrace,Telephone,Turkish,VIP Room Facilities","","","$"
3398840,"Vasanta powered by Sonder","Catalonia","Spain",41.391003,2.172384,37,1202,4.5,1543,339,"Internet,Wifi,Free Internet,Free Wifi,Non-smoking rooms,Laundry Service,Multilingual Staff,Flatscreen TV,Business center,Concierge,Air conditioning,Babysitting,Express Check-in / Check-out,French,Italian,Paid Private Parking Nearby,Shared Lounge / TV Area","Sonder","Travelers Choice 2023","$$"
3400654,"Mercer Hotel Barcelona","Catalonia","Spain",41.38276,2.179029,6,553,5.0,1983,637,"Internet,Free Internet,Wifi,Free Wifi,Room service,Wheelchair access,Pool,Suites,Restaurant,Bar/Lounge,Airport transportation,Dry Cleaning,Meeting rooms,Non-smoking rooms,Laundry Service,Concierge,Air conditioning,Multilingual Staff,Accessible rooms,Minibar,Safe,Rooftop Bar,Rooftop Pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Private Balcony,Butler Service,Outdoor pool,Breakfast Available,Parking,Housekeeping,Allergy-free Room,Baggage Storage,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,Catalan,Desk,Doorperson,Complimentary Instant Cofffee,24-Hour Front Desk,German,Ironing Service,Italian,Private Check-in / Check-out,Spanish,Special Diet Menus,Conference Facilities,Non-smoking hotel,Facilities for Disabled Guests,Car Hire,English,Complimentary Welcome Drink,French,Greek,Highchairs Available,Interconnected room(s) available,Outdoor Dining Area,Outdoor Furniture,Pool / Beach Towels,Paid Public Parking Nearby,Romanian,Russian,24-Hour Security,Snack Bar,Soundproof Rooms,Sun Deck,Sun Terrace,Sun Umbrellas,Taxi Service,Telephone,Umbrella,Valet Parking,Wake Up Service / Alarm Clock,Wardrobe / Closet,Beach Access","","Travelers Choice Best of the Best 2023,Travelers Choice Best of the Best 2022,Travelers Choice 2023,Travelers Choice 2022","$$$$"
3447941,"JW Marriott Marquis Hotel Dubai","Emirate of Dubai","United Arab Emirates",25.185402,55.258087,55,982,5.0,15221,11007,"Meeting rooms,Internet,Room service,Spa,Wifi,Paid Wifi,Paid Internet,Laundry Service,Concierge,Free parking,Dry Cleaning,Non-smoking rooms,Banquet Room,Family Rooms,Multilingual Staff,Conference Facilities,Babysitting,Bar/Lounge,Airport transportation,Public Wifi,Business center,Fitness center,Safe,Rooftop Bar,Heated pool,Flatscreen TV,Rooftop Terrace,Breakfast Buffet,Poolside Bar,Butler Service,Outdoor pool,Parking,Free Shuttle or Taxi Services,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Sauna,Additional Bathroom,Afrikaans,Allergy-free Room,Arabic,ATM On Site,Baggage Storage,Blackout Curtains,Breakfast in the Room,Car Hire,Express Check-in / Check-out,Chinese,Coffee Shop,Couples Massage,Currency Exchange,Doorperson,English,Facial Treatments,Filipino,Fitness Classes,Fitness / Spa Locker Rooms,Foot Massage,Complimentary Instant Cofffee,French,24-Hour Front Desk,Full Body Massage,German,Gift Shop,Head Massage,Hindi,Interconnected room(s) available,Ironing Service,Kid-Friendly Buffet,Korean,Laptop Safe,Massage,Newspaper,Nightclub / DJ,On-Demand Movies,Parking Garage,Pool / Beach Towels,Pool with View,Private Check-in / Check-out,Russian,Salon,24-Hour Security,Shared Lounge / TV Area,Shoeshine,Snack Bar,Soundproof Rooms,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Sun Terrace,Taxi Service,Valet Parking,VIP Room Facilities,Breakfast Available","JW Marriott","Travelers Choice Best of the Best 2023,Travelers Choice 2023","$$$$"
3457852,"Bird House","Catalonia","Spain",41.38145,2.159246,73,366,4.0,292,177,"Internet,Free Internet,Kitchenette,Wifi,Public Wifi,Free Wifi,Non-smoking rooms,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Concierge,Non-smoking hotel,Safe,Rooftop Terrace,Breakfast Available,Housekeeping,Baggage Storage,Bath / Shower,Bicycle Rental,Blackout Curtains,Cable / Satellite TV,Catalan,24-Hour Check-in,Children's Television Networks,Coffee / Tea Maker,Electric Kettle,English,French,Hair Dryer,Iron,Italian,Kitchenware,Oven,Portuguese,Paid Private Parking Nearby,Secured Parking,Spanish,Taxi Service","","","$"
3490066,"Al Khoory Executive Hotel, Al Wasl","Emirate of Dubai","United Arab Emirates",25.231575,55.27059,119,982,4.5,1311,712,"Internet,Free Internet,Wifi,Free Wifi,Free parking,Non-smoking rooms,Fitness center,Room service,Wheelchair access,Meeting rooms,Business center,Concierge,Family Rooms,Multilingual Staff,Conference Facilities,Non-smoking hotel,Shuttle Bus Service,Suites,Restaurant,Airport transportation,Public Wifi,Breakfast included,Dry Cleaning,Laundry Service,Banquet Room,Air conditioning,Accessible rooms,Refrigerator in room,Minibar,Babysitting,Safe,Flatscreen TV,Breakfast Buffet,Private Balcony,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Arabic,Baggage Storage,Car Hire,24-Hour Check-in,Currency Exchange,Doorperson,English,24-Hour Front Desk,Hindi,Ironing Service,Russian,24-Hour Security,Taxi Service","","Travelers Choice 2023","$$"
3523033,"Savoy Central Hotel Apartments","Emirate of Dubai","United Arab Emirates",25.257254,55.289318,235,982,4.5,1300,341,"Internet,Free Internet,Wifi,Free Wifi,Pool,Shuttle Bus Service,Suites,Room service,Free parking,Wheelchair access,Restaurant,Kitchenette,Airport transportation,Dry Cleaning,Non-smoking rooms,Business center,Fitness center,Laundry Service,Concierge,Air conditioning,Family Rooms,Multilingual Staff,Self-Serve Laundry,Microwave,Refrigerator in room,Non-smoking hotel,Safe,Rooftop Pool,Flatscreen TV,Breakfast Buffet,Private Balcony,Outdoor pool,Parking,Housekeeping,Sauna,Baggage Storage,Bath / Shower,Coffee / Tea Maker,Desk,English,Complimentary Toiletries,24-Hour Front Desk,Hair Dryer,Hindi,Interconnected room(s) available,Iron,Kitchenware,Seating Area,24-Hour Security,Taxi Service,Telephone,Washing Machine,Smoking rooms available,Kids pool,Breakfast Available,Kids Stay Free,Arabic,Cable / Satellite TV,Car Hire,Express Check-in / Check-out,Coffee Shop,Currency Exchange,Doorperson,Electric Kettle,Filipino,Free Wifi in the Business Center,Laptop Safe,Paid Private Parking Nearby,Paid Public Parking Nearby,Secured Parking,Sofa,Sofa Bed,Steam Room,Street Parking,Wake Up Service / Alarm Clock","","Travelers Choice 2023,Travelers Choice 2022","$$"
3528571,"Abidos Hotel Apartment","Emirate of Dubai","United Arab Emirates",25.089302,55.37954,42,766,4.0,291,155,"Internet,Free Internet,Free parking,Wifi,Free Wifi,Pool,Room service,Restaurant,Fitness center,Suites,Wheelchair access,Kitchenette,Non-smoking rooms,Laundry Service,Air conditioning,Microwave,Safe,Rooftop Pool,Flatscreen TV,Housekeeping,Baggage Storage,English,24-Hour Front Desk,Spa,Airport transportation,Dry Cleaning,Business center,Concierge,Family Rooms,Multilingual Staff,Refrigerator in room,Breakfast Buffet,Private Balcony,Outdoor pool,Facilities for Disabled Guests,Sauna,Arabic,Bottled Water,Car Hire,Currency Exchange,Desk,Electric Kettle,Hair Dryer,Hindi,Iron,Ironing Service,Private Bathrooms,24-Hour Security,Shoeshine,Sofa,Sun Terrace,Telephone,Tile / Marble Floor,Wake Up Service / Alarm Clock,Wardrobe / Closet,Washing Machine","","Travelers Choice 2022","$$"
3528995,"Novotel Dubai Al Barsha","Emirate of Dubai","United Arab Emirates",25.112541,55.1883,175,982,4.5,3980,1664,"Internet,Free Internet,Free Wifi,Pool,Meeting rooms,Free parking,Non-smoking rooms,Concierge,Banquet Room,Family Rooms,Public Wifi,Dry Cleaning,Laundry Service,Air conditioning,Conference Facilities,Kids Activities,Suites,Room service,Wheelchair access,Restaurant,Bar/Lounge,Kitchenette,Spa,Airport transportation,Wifi,Business center,Fitness center,Multilingual Staff,Smoking rooms available,Accessible rooms,Refrigerator in room,Safe,Swimup Bar,Rooftop Pool,Heated pool,Flatscreen TV,Breakfast Buffet,Poolside Bar,Butler Service,Outdoor pool,Breakfast Available,Parking,Facilities for Disabled Guests,Housekeeping,Kids Stay Free,Additional Bathroom,Allergy-free Room,Arabic,Baggage Storage,Bath / Shower,Bathrobes,Blackout Curtains,Bottled Water,Breakfast in the Room,Car Hire,24-Hour Check-in,Express Check-in / Check-out,Chinese,Clothes Rack,Coffee Shop,Coffee / Tea Maker,Complimentary Tea,Currency Exchange,Desk,Doorperson,English,Extra Long Beds,Facial Treatments,Filipino,Fitness Classes,Fitness / Spa Locker Rooms,Complimentary Instant Cofffee,Complimentary Toiletries,French,24-Hour Front Desk,Hair Dryer,Hindi,Indonesian,Indoor Play Area for Children,Interconnected room(s) available,Iron,Ironing Service,Kids' Meals,Kid-Friendly Buffet,Malay,Massage,Pool / Beach Towels,Pool with View,Private Check-in / Check-out,Russian,Salon,Seating Area,24-Hour Security,Secured Parking,Shoeshine,Snack Bar,Soundproof Rooms,Special Diet Menus,Steam Room,Sun Loungers / Beach Chairs,Taxi Service,Telephone,Valet Parking,VIP Room Facilities,Wake Up Service / Alarm Clock,Kids pool,Bidet,Cable / Satellite TV,Couples Massage,Dining Area,Electric Kettle,First Aid Kit,Foot Bath,Foot Massage,Full Body Massage,Hand Massage,Happy Hour,Head Massage,Highchairs Available,Kitchenware,Makeup Services,Manicure,Neck Massage,Nepali,Oven,Pedicure,Personal Trainer,Private Bathrooms,Separate Living Room,Sofa,Sofa Bed,Stovetop,Sun Deck,Swahili,Urdu,Walk-in Shower,Wardrobe / Closet,Waxing Services,Photo Copier / Fax In Business Center","Novotel","","$$"
3533952,"Travelodge Barcelona Poblenou","Catalonia","Spain",41.39989,2.200992,244,553,4.0,2485,572,"Wheelchair access,Non-smoking rooms,Internet,Restaurant,Bar/Lounge,Wifi,Paid Wifi,Paid Internet,Air conditioning,Family Rooms,Multilingual Staff,Accessible rooms,Non-smoking hotel,Flatscreen TV,Breakfast Buffet,Parking,Baggage Storage,Bath / Shower,Blackout Curtains,Catalan,Express Check-in / Check-out,Coffee Shop,Desk,English,Complimentary Toiletries,French,24-Hour Front Desk,Italian,Paid Private Parking On-site,Paid Private Parking Nearby,Paid Public Parking On-site,Snack Bar,Spanish,Vending Machine,Public Wifi,Beach Access","Travelodge","Travelers Choice 2023","$"
3540235,"Generator Barcelona","Catalonia","Spain",41.3992,2.162859,100,1202,4.0,2309,857,"Internet,Free Internet,Bar/Lounge,Wifi,Free Wifi,Wheelchair access,Restaurant,Non-smoking rooms,Laundry Service,Air conditioning,Multilingual Staff,Self-Serve Laundry,Non-smoking hotel,Breakfast Buffet,Baggage Storage,Bath / Shower,24-Hour Check-in,English,Evening Entertainment,24-Hour Front Desk,Nightclub / DJ,Snack Bar,Spanish,Family Rooms,Bicycle Rental,Billiards,Catalan,Coffee Shop,Desk,Dutch,French,Game Room,German,Italian,Portuguese,Paid Public Parking Nearby,Russian,24-Hour Security,Shared Lounge / TV Area,Shops,Special Diet Menus,Table Tennis,Vending Machine","Generator Hostels","","$"
3569911,"Fortune Pearl Hotel","Emirate of Dubai","United Arab Emirates",25.278608,55.313873,429,982,3.5,312,94,"Pool,Internet,Suites,Room service,Free Internet,Wheelchair access,Restaurant,Bar/Lounge,Wifi,Free Wifi,Dry Cleaning,Non-smoking rooms,Fitness center,Laundry Service,Concierge,Air conditioning,Safe,Rooftop Pool,Flatscreen TV,Breakfast Buffet,Hindi","","","$"
